Iteration	Posterior	Likelihood	Prior	beta	branchGC[1]	branchGC[2]	branchGC[3]	branchGC[4]	branchGC[5]	branchGC[6]	branchGC[7]	branchGC[8]	branchGC[9]	branchGC[10]	branchGC[11]	branchGC[12]	branchGC[13]	branchGC[14]	branchGC[15]	branchGC[16]	branchGC[17]	branchGC[18]	branchGC[19]	branchGC[20]	branchGC[21]	branchGC[22]	branchGC[23]	branchGC[24]	branchGC[25]	branchGC[26]	branchGC[27]	branchGC[28]	branchGC[29]	branchGC[30]	branchGC[31]	branchGC[32]	branchGC[33]	branchGC[34]	branchGC[35]	branchGC[36]	branchGC[37]	branchGC[38]	branchGC[39]	branchGC[40]	branchGC[41]	branchGC[42]	branchGC[43]	branchGC[44]	branchGC[45]	branchGC[46]	branchGC[47]	branchGC[48]	branchGC[49]	branchGC[50]	branchGC[51]	branchGC[52]	branchGC[53]	branchGC[54]	branchGC[55]	branchGC[56]	branchGC[57]	branchGC[58]	branchGC[59]	branchGC[60]	branchGC[61]	branchGC[62]	branchGC[63]	branchGC[64]	freqA	freqC	freqG	freqT	kappa	nodeGC[1]	nodeGC[2]	nodeGC[3]	nodeGC[4]	nodeGC[5]	nodeGC[6]	nodeGC[7]	nodeGC[8]	nodeGC[9]	nodeGC[10]	nodeGC[11]	nodeGC[12]	nodeGC[13]	nodeGC[14]	nodeGC[15]	nodeGC[16]	nodeGC[17]	nodeGC[18]	nodeGC[19]	nodeGC[20]	nodeGC[21]	nodeGC[22]	nodeGC[23]	nodeGC[24]	nodeGC[25]	nodeGC[26]	nodeGC[27]	nodeGC[28]	nodeGC[29]	nodeGC[30]	nodeGC[31]	nodeGC[32]	nodeGC[33]	nodeGC[34]	nodeGC[35]	nodeGC[36]	nodeGC[37]	nodeGC[38]	nodeGC[39]	nodeGC[40]	nodeGC[41]	nodeGC[42]	nodeGC[43]	nodeGC[44]	nodeGC[45]	nodeGC[46]	nodeGC[47]	nodeGC[48]	nodeGC[49]	nodeGC[50]	nodeGC[51]	nodeGC[52]	nodeGC[53]	nodeGC[54]	nodeGC[55]	nodeGC[56]	nodeGC[57]	nodeGC[58]	nodeGC[59]	nodeGC[60]	nodeGC[61]	nodeGC[62]	nodeGC[63]	nodeGC[64]	nodeGC[65]	nodeLogitGC[34]	nodeLogitGC[35]	nodeLogitGC[36]	nodeLogitGC[37]	nodeLogitGC[38]	nodeLogitGC[39]	nodeLogitGC[40]	nodeLogitGC[41]	nodeLogitGC[42]	nodeLogitGC[43]	nodeLogitGC[44]	nodeLogitGC[45]	nodeLogitGC[46]	nodeLogitGC[47]	nodeLogitGC[48]	nodeLogitGC[49]	nodeLogitGC[50]	nodeLogitGC[51]	nodeLogitGC[52]	nodeLogitGC[53]	nodeLogitGC[54]	nodeLogitGC[55]	nodeLogitGC[56]	nodeLogitGC[57]	nodeLogitGC[58]	nodeLogitGC[59]	nodeLogitGC[60]	nodeLogitGC[61]	nodeLogitGC[62]	nodeLogitGC[63]	nodeLogitGC[64]	nodeLogitGC[65]	nodelogT[34]	nodelogT[35]	nodelogT[36]	nodelogT[37]	nodelogT[38]	nodelogT[39]	nodelogT[40]	nodelogT[41]	nodelogT[42]	nodelogT[43]	nodelogT[44]	nodelogT[45]	nodelogT[46]	nodelogT[47]	nodelogT[48]	nodelogT[49]	nodelogT[50]	nodelogT[51]	nodelogT[52]	nodelogT[53]	nodelogT[54]	nodelogT[55]	nodelogT[56]	nodelogT[57]	nodelogT[58]	nodelogT[59]	nodelogT[60]	nodelogT[61]	nodelogT[62]	nodelogT[63]	nodelogT[64]	nodelogT[65]	rootFreq[1]	rootFreq[2]	rootFreq[3]	rootFreq[4]	sigma_GC	sigma_T
12780	-32506.45	-32478.57	-27.88022	1.123622	0.7747462	0.7983487	0.8033977	0.8031905	0.5472983	0.5156013	0.5384057	0.5456647	0.7731817	0.6032462	0.6054042	0.6801497	0.5550365	0.5672655	0.5802826	0.5985371	0.6627303	0.6496286	0.6567641	0.7547078	0.7610424	0.5575121	0.5548421	0.7542723	0.795219	0.7957615	0.787263	0.6915635	0.6787215	0.7441169	0.7402259	0.749614	0.7532145	0.7108325	0.7071765	0.8004097	0.7005582	0.7916427	0.7468455	0.7154073	0.7192703	0.772952	0.5782905	0.74429	0.8048183	0.6143984	0.6299079	0.5783427	0.5680522	0.5346646	0.5593477	0.5943954	0.6875405	0.6015699	0.6447641	0.5553559	0.7245775	0.5471487	0.6630448	0.671977	0.7148081	0.7278003	0.7033078	0.7678435	0.08943875	0.4105613	0.4105613	0.08943875	9.23927	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.646741	0.6394289	0.7749241	0.575221	0.8258953	0.744027	0.7496639	0.6811506	0.75739	0.4565151	0.7000659	0.788514	0.6082362	0.6205606	0.5174302	0.6392552	0.447483	0.6218463	0.4968492	0.6919416	0.5200004	0.6831394	0.3812574	0.7294543	0.3745966	0.7197008	0.6063889	0.737565	0.7635494	0.6920513	0.7145644	0.8211225	0.6047443	0.5728862	1.236327	0.3031855	1.556811	1.067006	1.096821	0.7590645	1.138423	-0.17438	0.8476117	1.315991	0.439904	0.4919283	0.06974887	0.572133	-0.2108458	0.4973923	-0.01260343	0.8092124	0.08004429	0.7682368	-0.4842144	0.9918557	-0.5125474	0.9429778	0.4321583	1.033351	1.172238	0.8097267	0.9176568	1.523971	3.4957	3.895757	4.072161	3.432396	4.453475	3.914946	4.433214	3.950895	4.109406	2.540276	3.902201	4.197285	3.249293	3.295613	3.119424	3.362499	2.496818	3.179126	2.782172	3.697329	3.427063	3.675497	2.57958	3.860109	2.765668	3.874736	3.460643	3.997992	4.213285	3.806679	4.019646	4.472269	0.0894387	0.410561	0.410561	0.0894387	0.634901	1.549773
12790	-32496.72	-32470.42	-26.29776	1.123622	0.792802	0.8092868	0.8143358	0.8125541	0.558047	0.52635	0.5276557	0.5349147	0.7643619	0.6112465	0.6134045	0.6735009	0.5608832	0.5731122	0.565267	0.5835215	0.6740031	0.6590316	0.6661671	0.755436	0.768873	0.5620489	0.5593789	0.7430865	0.7916486	0.7921911	0.7856365	0.7049511	0.6921091	0.7418858	0.7379948	0.7577628	0.7613633	0.7168217	0.7027857	0.8016666	0.7173623	0.7933557	0.7416486	0.702595	0.7063811	0.7709011	0.5906579	0.7517731	0.8048321	0.6350742	0.6448692	0.5670155	0.5661713	0.5338625	0.5471297	0.5895543	0.6945074	0.6158089	0.6417341	0.5357861	0.7050321	0.5471717	0.6430504	0.6720718	0.7266226	0.7411893	0.7238145	0.7862605	0.08907748	0.4109225	0.4109225	0.08907748	9.151852	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6630385	0.6349666	0.7706049	0.6019963	0.8327283	0.7368862	0.746411	0.6587791	0.7539831	0.4655887	0.715727	0.7878192	0.6270421	0.6431063	0.487399	0.646632	0.4591764	0.6085487	0.4857106	0.6933979	0.5360009	0.6956168	0.3597573	0.7118148	0.396094	0.6982495	0.5878514	0.7562922	0.7854256	0.696953	0.750676	0.821845	0.6768645	0.5535834	1.21173	0.4137899	1.605088	1.029847	1.079562	0.657858	1.11997	-0.137863	0.923364	1.31183	0.5195483	0.588872	-0.05041472	0.6042674	-0.1636589	0.441216	-0.05717321	0.8160532	0.1442532	0.8265117	-0.5764175	0.9042142	-0.4217671	0.838976	0.35509	1.132458	1.297569	0.8328299	1.102221	1.528898	3.57453	3.442635	3.981722	3.53117	4.329378	3.886193	4.287162	3.993636	4.012508	2.337766	3.749917	4.202478	3.336471	3.341021	2.956062	3.462194	2.63912	3.241885	2.806624	3.768927	3.334686	3.70221	2.523416	3.741728	2.853118	3.689088	3.435718	4.058452	4.213285	3.863279	4.081492	4.472269	0.0890775	0.410923	0.410923	0.0890775	0.5462613	1.599306
12800	-32500.04	-32473.5	-26.54068	1.045222	0.7921451	0.8193488	0.8243978	0.8048881	0.5673499	0.5356529	0.5342699	0.5415289	0.7655802	0.6255285	0.6276865	0.6757452	0.5555257	0.5677547	0.5650016	0.5832561	0.662257	0.6646045	0.67174	0.7540376	0.7593826	0.5658447	0.5631747	0.7398635	0.7947323	0.7952748	0.7817861	0.7073856	0.6945436	0.7405551	0.7366641	0.749199	0.7527995	0.703815	0.6970122	0.7995111	0.7220841	0.7913502	0.7408819	0.6955216	0.6988652	0.7709215	0.5849633	0.7465959	0.8175596	0.628901	0.6421704	0.5757975	0.5770344	0.5307494	0.5511897	0.5899716	0.7010738	0.6380557	0.659206	0.5436186	0.7129984	0.5632226	0.6593054	0.6739128	0.7183171	0.7506118	0.7225181	0.7940179	0.08066317	0.4193368	0.4193368	0.08066317	9.151852	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6459109	0.6323052	0.7617191	0.6068652	0.8373031	0.7430536	0.7387103	0.652333	0.7453974	0.4731804	0.6967462	0.7964456	0.6381881	0.619614	0.4868682	0.6647268	0.4484614	0.6130375	0.4893419	0.6906012	0.564565	0.7115465	0.3729857	0.7142514	0.4146999	0.7117454	0.6068655	0.7409602	0.8055496	0.6956741	0.7493621	0.8386737	0.601113	0.5421189	1.162128	0.4341539	1.638297	1.061901	1.039276	0.62931	1.074213	-0.1073817	0.8318513	1.364226	0.5675084	0.4879102	-0.05253937	0.6844302	-0.2068891	0.4600981	-0.04263869	0.8029316	0.2597102	0.9029067	-0.5194291	0.9161225	-0.3445697	0.903876	0.4341553	1.050965	1.421348	0.8267821	1.095213	1.648392	3.512328	3.399765	3.981722	3.343546	4.458415	3.839522	3.945754	3.693678	3.915051	2.325282	3.644177	4.112263	3.39376	3.326742	3.14457	3.462194	2.507054	3.185848	2.84142	3.650943	3.408351	3.860993	2.269182	3.599854	2.998136	3.617765	3.409609	4.021027	4.227333	3.864242	4.081492	4.46287	0.0806632	0.419337	0.419337	0.0806632	0.4754742	1.827352
12810	-32497.48	-32474.69	-22.79216	1.045222	0.7875148	0.8232795	0.8283285	0.8049415	0.5699963	0.5382993	0.5393805	0.5466395	0.7504052	0.6152235	0.6173815	0.6677991	0.5636126	0.5758416	0.5622053	0.5804598	0.6511575	0.6702351	0.6773706	0.7542607	0.7581568	0.5645139	0.5618439	0.7460029	0.7966765	0.797219	0.7883036	0.7140335	0.7011915	0.7395486	0.7356576	0.7415767	0.7451772	0.6911114	0.6909243	0.7921371	0.7264393	0.7816996	0.7493436	0.7081785	0.6976466	0.7573885	0.5824067	0.7391952	0.8169344	0.6234322	0.6317949	0.5737252	0.5749547	0.5308903	0.54044	0.587391	0.6942733	0.6207272	0.6670106	0.5335543	0.6973849	0.5654305	0.6736951	0.6887945	0.719782	0.755954	0.7192993	0.7949373	0.07511343	0.4248866	0.4248866	0.07511343	9.311468	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6306664	0.6302922	0.7515565	0.6201609	0.8327177	0.7469419	0.7517453	0.6646118	0.7306814	0.4705189	0.6942946	0.7840957	0.6494493	0.597415	0.4812756	0.6661747	0.4646352	0.5971453	0.4837347	0.6910474	0.543955	0.6974993	0.3832071	0.6839015	0.4199927	0.7108683	0.6365219	0.7410671	0.813411	0.698497	0.7401015	0.8497731	0.5350766	0.5334705	1.106931	0.4902313	1.605012	1.082369	1.107942	0.6839145	0.9980826	-0.1180615	0.8202747	1.289696	0.6166193	0.394706	-0.07493249	0.6909342	-0.1416957	0.3935845	-0.06508421	0.8050205	0.1762752	0.8354179	-0.4759579	0.77176	-0.3228036	0.8996048	0.5602999	1.051522	1.472328	0.8401511	1.046496	1.732823	3.531344	3.465577	4.087133	3.557723	4.458415	3.980702	3.945754	3.65702	3.833381	2.249417	3.749597	4.153587	3.414265	3.202769	2.805449	3.523399	2.507054	3.266263	2.743373	3.6879	3.631364	3.713152	2.269182	3.568396	2.846047	3.799328	3.534736	4.021027	4.407122	3.921847	4.05447	4.649074	0.0751134	0.424887	0.424887	0.0751134	0.4112053	2.173132
12820	-32493.06	-32474.42	-18.64143	0.975565	0.797174	0.8199757	0.8250247	0.8123037	0.5746299	0.5429329	0.5481683	0.5554273	0.7529679	0.6232397	0.6253977	0.6774377	0.5761354	0.5883644	0.5500365	0.568291	0.6452393	0.6691327	0.6762682	0.7589022	0.7443579	0.5793778	0.5767078	0.7518903	0.806128	0.8066705	0.7858585	0.7163671	0.7035251	0.7482947	0.7444037	0.7348458	0.7384463	0.6790409	0.6943308	0.7868965	0.728872	0.7833978	0.75635	0.7116208	0.7051332	0.7598581	0.5834717	0.7262666	0.8125448	0.6164114	0.6313525	0.5670322	0.5734206	0.5530516	0.5430686	0.5850226	0.7048499	0.6346784	0.6864283	0.5449047	0.6922431	0.5623595	0.6794733	0.7096393	0.7424595	0.7679654	0.7442738	0.7993367	0.08037336	0.4196266	0.4196266	0.08037336	9.04945	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6172046	0.6477845	0.7408772	0.6248281	0.8329159	0.765845	0.746855	0.6763866	0.7338798	0.5002465	0.6666968	0.7858363	0.6472444	0.5855785	0.456938	0.6771265	0.4896808	0.6164224	0.4697148	0.7003305	0.5599874	0.7093693	0.4007826	0.6890269	0.4292597	0.6954594	0.6634872	0.7557914	0.8068033	0.7291276	0.7594201	0.8392533	0.4777001	0.6093148	1.050533	0.5100925	1.606435	1.184997	1.081908	0.7372151	1.014397	0.0009860323	0.6932828	1.300008	0.6069483	0.3457168	-0.1726757	0.7405973	-0.04128258	0.4743905	-0.1212892	0.8488719	0.2411111	0.8923231	-0.4022055	0.7955739	-0.284872	0.825768	0.6788734	1.129743	1.429371	0.9902008	1.149503	1.652683	3.311228	3.406035	3.929889	3.419309	4.477561	3.974313	4.001988	3.548987	3.778876	2.434479	3.496467	4.153587	3.399573	3.092223	2.762222	3.646356	2.653536	3.3722	2.789769	3.691792	3.545778	3.741593	2.364375	3.734115	3.011444	3.698073	3.455629	3.921081	4.353604	3.758803	4.026038	4.544278	0.0803734	0.419627	0.419627	0.0803734	0.3611313	2.173132
12830	-32499.38	-32474.8	-24.57465	0.975565	0.7956016	0.8241123	0.8291613	0.8152165	0.5699579	0.5382609	0.5367866	0.5440456	0.7511314	0.6196495	0.6218075	0.6726476	0.5785067	0.5907357	0.5615971	0.5798516	0.6538864	0.6718274	0.6789629	0.7482722	0.7514499	0.5690847	0.5664147	0.7574452	0.8049509	0.8054934	0.7863328	0.7129403	0.7000983	0.7375975	0.7337065	0.7437643	0.7473648	0.6911661	0.6868403	0.7870233	0.7223653	0.7700916	0.7556472	0.71765	0.7004618	0.7533356	0.5802706	0.7370624	0.8112144	0.6277534	0.638024	0.5766171	0.5789893	0.5506328	0.5458228	0.5819369	0.6875449	0.6244132	0.6716773	0.5316864	0.6860638	0.5533448	0.6670546	0.7044761	0.7433754	0.7701052	0.7407045	0.79273	0.08540763	0.4145924	0.4145924	0.08540763	9.014107	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6350416	0.6263899	0.7472907	0.6179747	0.8267559	0.7634907	0.7478037	0.6874964	0.7134273	0.4796605	0.6808808	0.793244	0.6526338	0.6028729	0.4800591	0.6731751	0.4944234	0.6068421	0.4848034	0.6790704	0.5528071	0.6960194	0.3780191	0.6853537	0.4199157	0.6867739	0.6473352	0.761617	0.8150767	0.7251338	0.7562752	0.8291847	0.5539069	0.5167603	1.084214	0.4809606	1.562808	1.171913	1.086933	0.7884404	0.9120883	-0.08140307	0.7578224	1.344591	0.6306367	0.41745	-0.07980583	0.722581	-0.02230719	0.4340574	-0.06080515	0.749503	0.212019	0.8284136	-0.4979646	0.7784861	-0.3231194	0.7850798	0.6073463	1.161565	1.483341	0.9700716	1.132366	1.57986	3.299504	3.323169	3.856429	3.333556	4.245983	4.017907	4.319811	3.642888	3.733997	2.105849	3.563621	4.095127	3.335141	3.071044	2.818479	3.646356	2.653536	3.258046	2.856546	3.723962	3.534609	3.691832	2.266493	3.50365	2.995951	3.740049	3.455629	3.921081	4.353604	3.776563	3.984068	4.467303	0.0854076	0.414592	0.414592	0.0854076	0.4363476	2.03717
12840	-32490.62	-32475.91	-14.70773	0.975565	0.7972099	0.8186326	0.8236816	0.8072556	0.5788147	0.5471177	0.5456552	0.5529142	0.7529216	0.6179973	0.6201553	0.6724313	0.5713459	0.5835749	0.56963	0.5878845	0.6550056	0.6714679	0.6786034	0.7502571	0.7653034	0.5761689	0.5734989	0.7469476	0.7951798	0.7957223	0.7942686	0.7092139	0.6963719	0.740526	0.736635	0.7431947	0.7467952	0.6859846	0.6851568	0.7760005	0.7122281	0.7731934	0.7538119	0.7150882	0.6994769	0.7643095	0.6012084	0.7523772	0.8111568	0.628513	0.6358818	0.5813887	0.5847286	0.5432557	0.5546073	0.5929225	0.696512	0.6297432	0.6854119	0.5423453	0.6838922	0.5582398	0.6698452	0.7032677	0.7327148	0.7619259	0.7396132	0.7928194	0.08692648	0.4130735	0.4130735	0.08692648	9.014107	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6339025	0.6322469	0.7380667	0.6105219	0.8139344	0.7439487	0.7636751	0.6665012	0.7324525	0.4938289	0.7085878	0.7961665	0.6519147	0.6051112	0.496125	0.6666524	0.4801018	0.6064097	0.5028049	0.6830402	0.5495025	0.7099838	0.3957564	0.6889342	0.4376294	0.6788502	0.6608401	0.7456952	0.8041173	0.7197345	0.7594919	0.826147	0.5489954	0.5418683	1.035944	0.4495063	1.47578	1.066594	1.172935	0.6924028	1.007102	-0.02468578	0.8885354	1.362505	0.6274662	0.426808	-0.01550035	0.693083	-0.07963471	0.4322452	0.01121969	0.7677786	0.198661	0.8953052	-0.4231785	0.7951411	-0.2507885	0.7484929	0.6670402	1.075784	1.412229	0.9431449	1.149896	1.558563	3.299504	3.434357	3.856429	3.548343	4.298336	3.867983	4.064766	3.632187	3.733997	2.341698	3.696792	4.289142	3.373816	3.109269	2.824109	3.400315	2.70713	3.24925	2.856546	3.581199	3.253327	3.691832	2.348632	3.691142	2.768867	3.681599	3.493865	3.91208	4.28173	3.776563	4.016637	4.38821	0.0869265	0.413074	0.413074	0.0869265	0.4256904	1.599493
12850	-32490.87	-32471.88	-18.99394	0.975565	0.790655	0.8091893	0.8142383	0.8102952	0.5714901	0.5397931	0.5484758	0.5557348	0.7522273	0.620206	0.622364	0.6826139	0.566371	0.5786	0.5654432	0.5836977	0.6510759	0.6483364	0.6554719	0.746826	0.7593212	0.5829648	0.5802948	0.741161	0.7960288	0.7965713	0.7869047	0.6977712	0.6849292	0.7337352	0.7298442	0.7439622	0.7475627	0.6945221	0.6861361	0.7759394	0.6929541	0.7632269	0.747297	0.7019377	0.691555	0.7664102	0.6020221	0.7506309	0.8084313	0.6014519	0.6330868	0.5783366	0.5860836	0.5484635	0.5650102	0.5897118	0.6853358	0.6242068	0.6682906	0.5444716	0.6939268	0.5616441	0.6711978	0.6969311	0.7322417	0.7489698	0.7295455	0.7793032	0.09388787	0.4061121	0.4061121	0.09388787	9.472452	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6354374	0.6186654	0.7536069	0.5876365	0.7982718	0.7456466	0.7489475	0.654928	0.7281819	0.5074207	0.6966235	0.8046384	0.6056518	0.5972519	0.4877515	0.6689216	0.4701521	0.6267749	0.5032455	0.676178	0.55392	0.6944935	0.4013976	0.6875457	0.4229803	0.7003079	0.6420877	0.7517745	0.7852306	0.712709	0.7463821	0.8122243	0.5556152	0.4838872	1.117943	0.3542032	1.375528	1.075527	1.093007	0.640772	0.985418	0.02968492	0.8312703	1.415541	0.4290711	0.3940275	-0.04900397	0.7033119	-0.1195337	0.5184057	0.01298234	0.7362626	0.216522	0.821212	-0.3996453	0.7886701	-0.3105509	0.8487646	0.5844371	1.108099	1.296412	0.9085775	1.079409	1.464528	3.247566	3.179951	3.851518	3.251369	4.132711	3.860128	3.824198	3.422058	3.7502	2.441314	3.672904	4.261004	3.295028	3.240865	2.72996	3.32858	2.456371	3.130923	2.729285	3.581199	3.563269	3.649307	2.331889	3.555368	2.838861	3.537718	3.340187	3.91208	4.186087	3.796484	4.052945	4.38821	0.0938879	0.406112	0.406112	0.0938879	0.4904133	1.934423
12860	-32501.93	-32472.03	-29.89566	0.9826049	0.8106066	0.7912948	0.7963438	0.8186705	0.5787776	0.5470806	0.5641082	0.5713672	0.7494324	0.6161526	0.6183106	0.6782934	0.5701509	0.5823799	0.5624454	0.5806999	0.6486105	0.6350466	0.6421821	0.7501802	0.7704745	0.572385	0.569715	0.7546633	0.7945506	0.7950931	0.770604	0.7128868	0.7000448	0.7298444	0.7259534	0.7491459	0.7527464	0.6968093	0.6793489	0.7662514	0.7012782	0.7634428	0.7295181	0.6991393	0.7120647	0.7738641	0.6025955	0.7622306	0.8162435	0.5856966	0.6283053	0.5730226	0.5640686	0.5479229	0.5409908	0.5733671	0.6873269	0.6187903	0.6676262	0.5573091	0.6903943	0.568194	0.6711589	0.706005	0.7466753	0.7371337	0.7555555	0.8066205	0.08652212	0.4134779	0.4134779	0.08652212	9.095196	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6458047	0.6108838	0.747814	0.6178677	0.7846888	0.7426902	0.716346	0.6819326	0.7421969	0.4862609	0.71893	0.8055312	0.5790721	0.5923211	0.4817557	0.6642895	0.4777119	0.6181339	0.4638477	0.6828864	0.5458133	0.6917673	0.4326624	0.6819559	0.4375553	0.6988328	0.643485	0.768525	0.7494416	0.7248257	0.7862852	0.8269558	0.6006487	0.4510287	1.086987	0.4805074	1.293203	1.059998	0.926408	0.7626675	1.057418	-0.05497018	0.9391604	1.42123	0.3189656	0.3735689	-0.07300952	0.6824688	-0.08921169	0.481635	-0.1448621	0.7670687	0.1837685	0.8083947	-0.2709969	0.7627749	-0.2510897	0.8417458	0.5905223	1.200001	1.095636	0.9685265	1.302677	1.564204	3.334441	3.268378	3.844843	3.583626	4.132711	3.860128	3.981901	3.437006	3.637152	2.338473	3.840901	3.997574	3.119095	3.274212	2.862586	3.488828	2.488404	3.170317	2.705879	3.581199	3.443598	3.628963	2.66172	3.654783	2.895439	3.693545	3.340187	3.788774	4.043767	3.534475	4.044298	4.232917	0.0865221	0.413478	0.413478	0.0865221	0.4873614	2.168415
12870	-32509.93	-32480.74	-29.19365	0.9826049	0.8108829	0.7988825	0.8039315	0.8232043	0.5738099	0.5421129	0.5740384	0.5812974	0.7551822	0.6070946	0.6092526	0.684739	0.554781	0.56701	0.559454	0.5777085	0.6552816	0.6425767	0.6497122	0.752209	0.7718603	0.5615262	0.5588562	0.7583291	0.784765	0.7853075	0.7681453	0.7175555	0.7047135	0.723126	0.719235	0.7567414	0.7603419	0.7173602	0.6855859	0.7869945	0.7137346	0.7546792	0.7172738	0.7003465	0.6991792	0.7467193	0.5931225	0.7530229	0.8066975	0.5998978	0.6371999	0.5722548	0.5785359	0.5389985	0.5596801	0.5876396	0.6822353	0.6026119	0.6639781	0.5729892	0.6983089	0.5653912	0.676796	0.714011	0.7474789	0.7409911	0.7521015	0.8079443	0.08547462	0.4145254	0.4145254	0.08547462	9.750055	0.834928	0.833148	0.843246	0.868816	0.72	0.656606	0.695554	0.710072	0.816909	0.686492	0.690808	0.738453	0.66259	0.687048	0.643135	0.679644	0.7049	0.691021	0.705292	0.817474	0.822019	0.658509	0.653169	0.827394	0.846411	0.847496	0.824862	0.807906	0.782222	0.848805	0.841023	0.852487	0.859688	0.6609958	0.5974471	0.7737247	0.627205	0.8002643	0.7231189	0.7114287	0.6892642	0.7090942	0.4645434	0.7217015	0.7843443	0.5941324	0.6056632	0.475773	0.6687366	0.446972	0.6310249	0.4883353	0.6869439	0.5276972	0.6775267	0.4525229	0.6934554	0.4276199	0.7031625	0.6504295	0.7775926	0.764617	0.7173652	0.7868378	0.8290508	0.6677351	0.3948391	1.229463	0.5202448	1.387947	0.9599856	0.902333	0.7966817	0.890989	-0.1420649	0.9529175	1.291165	0.3810751	0.4291187	-0.09698414	0.7024765	-0.2129127	0.5366162	-0.04666734	0.7858704	0.1109022	0.7424287	-0.1904823	0.8163237	-0.2915686	0.8624031	0.6209276	1.251692	1.178161	0.9314295	1.305968	1.578915	3.42102	3.356725	3.933655	3.753197	4.027945	3.813684	3.650299	3.356778	3.734821	2.240392	3.467021	3.913585	3.072431	3.274884	2.737387	3.472925	2.642504	3.598884	2.934673	3.627446	3.380314	3.528769	2.651715	3.713481	3.025578	3.526621	3.340187	3.808337	4.069785	3.547023	3.931071	4.179931	0.0854746	0.414525	0.414525	0.0854746	0.5726704	1.658057
